time;lat;lng;alt_rel;alt_abs;voltage_bat;current_bat;level_bat;pitch;yaw;roll;vx;vy;vz;fixtype;satellitesvisible;eph;epv;heading;groundspeed;airspeed;mode;system-status;armed;is-armable;ekf-ok
197.0;-22.0059342;-47.898457;2.64;831.1;10.071;14.75;92.0;0.10071365535259247;0.2513532340526581;-0.10342884808778763;0.04;0.09;-0.04;3;11;191;65535;14.0;0.09999999403953552;0.09999999403953552;AUTO;CRITICAL;true;false;false
197.5;-22.0059343;-47.8984615;2.7;831.25;10.071;14.75;92.0;0.05854305997490883;0.24059946835041046;-0.028961284086108208;-0.02;-0.45;0.02;3;11;191;65535;14.0;0.44999998807907104;0.44999998807907104;AUTO;CRITICAL;true;false;false
198.0;-22.0059347;-47.8984662;2.75;831.27;10.058;14.08;92.0;0.07702711224555969;0.23440323770046234;-0.06692418456077576;-0.12;-0.75;0.12;3;11;191;65535;13.0;0.7599999904632568;0.7599999904632568;AUTO;CRITICAL;true;false;false
198.5;-22.0059354;-47.8984713;2.75;831.29;10.037;14.95;92.0;0.11093991994857788;0.23404650390148163;-0.036706048995256424;-0.14;-0.85;0.14;3;11;191;65535;13.0;0.9300000071525574;0.9300000071525574;AUTO;CRITICAL;true;false;false
199.0;-22.0059373;-47.8984793;2.77;831.32;10.037;14.95;92.0;0.12715645134449005;0.23998133838176727;-0.05962427705526352;-0.26;-1.01;0.26;3;11;191;65535;13.0;1.149999976158142;1.149999976158142;AUTO;CRITICAL;true;false;false
199.5;-22.0059404;-47.8984883;2.84;831.37;10.087;14.13;92.0;0.04766865819692612;0.22073867917060852;-0.07082788646221161;-0.42;-1.3;0.42;3;11;191;65535;12.0;1.3700000047683716;1.3700000047683716;AUTO;CRITICAL;true;false;false
200.0;-22.0059404;-47.8984883;2.84;831.37;10.087;14.13;92.0;0.07452605664730072;0.21665458381175995;-0.03828684985637665;-0.42;-1.3;0.42;3;11;191;65535;12.0;1.4900000095367432;1.4900000095367432;AUTO;CRITICAL;true;false;false
200.5;-22.0059422;-47.8984976;2.83;831.35;9.862;14.98;91.0;0.1205790713429451;0.20000696182250977;-0.02156304381787777;-0.36;-1.43;0.36;3;11;191;65535;11.0;1.559999942779541;1.559999942779541;AUTO;CRITICAL;true;false;false
201.0;-22.0059447;-47.898507;2.81;831.34;9.954;15.0;91.0;0.0846756100654602;0.18089883029460907;-0.05538756772875786;-0.47;-1.49;0.47;3;11;191;65535;10.0;1.71999990940094;1.71999990940094;AUTO;CRITICAL;true;false;false
201.5;-22.0059484;-47.8985153;2.85;831.36;9.954;15.0;91.0;0.011057953350245953;0.15117068588733673;-0.021098177880048752;-0.71;-1.62;0.71;3;11;191;65535;8.0;1.8199999332427979;1.8199999332427979;AUTO;CRITICAL;true;false;false
202.0;-22.0059522;-47.8985248;2.92;831.33;9.957;13.18;91.0;-2.2146478295326233E-4;0.1366206854581833;-0.03940765932202339;-0.63;-1.55;0.63;3;11;191;65535;7.0;1.5999999046325684;1.5999999046325684;AUTO;CRITICAL;true;false;false
202.5;-22.0059535;-47.8985329;2.83;831.19;9.96;15.8;91.0;0.0638364851474762;0.13518135249614716;0.0797966867685318;-0.39;-1.33;0.39;3;11;191;65535;7.0;1.3399999141693115;1.3399999141693115;AUTO;CRITICAL;true;false;false
203.0;-22.005954;-47.8985377;2.71;831.12;9.96;15.8;91.0;0.052861593663692474;0.1123151108622551;0.0036155220586806536;-0.36;-0.98;0.36;3;11;191;65535;6.0;0.9599999785423279;0.9599999785423279;AUTO;CRITICAL;true;false;false
203.5;-22.0059553;-47.8985405;2.72;831.16;9.988;14.78;91.0;-0.014489705674350262;0.0872548371553421;-0.09623043239116669;-0.39;-0.69;0.39;3;11;191;65535;4.0;0.7999999523162842;0.7999999523162842;AUTO;CRITICAL;true;false;false
204.0;-22.0059544;-47.8985445;2.75;831.19;9.988;14.78;91.0;0.0017697986913844943;0.0646490827202797;-0.1377321481704712;-0.06;-0.85;0.06;3;11;191;65535;2.0;1.1100000143051147;1.1100000143051147;AUTO;CRITICAL;true;false;false
204.5;-22.0059503;-47.8985534;2.72;831.28;10.024;14.28;91.0;0.10781782865524292;-0.17980130016803741;0.025359803810715675;0.45;-1.45;-0.45;3;11;191;65535;352.0;1.5399999618530273;1.5399999618530273;AUTO;CRITICAL;true;false;false
205.0;-22.0059469;-47.8985611;2.77;831.28;10.04;14.23;91.0;0.06541506201028824;-0.4582880139350891;-0.007538332138210535;0.48;-1.3;-0.48;3;11;191;65535;339.0;1.5299999713897705;1.5299999713897705;AUTO;CRITICAL;true;false;false
205.5;-22.0059443;-47.8985665;2.8;831.29;10.04;14.23;91.0;0.015032941475510597;-0.645369827747345;-0.04146210849285126;0.39;-1.13;-0.39;3;11;191;65535;323.0;1.1999999284744263;1.1999999284744263;AUTO;CRITICAL;true;false;false
206.0;-22.0059443;-47.8985665;2.8;831.29;10.077;14.21;90.0;0.03369869291782379;-0.6067161560058594;-0.07878780364990234;0.39;-1.13;-0.39;3;11;191;65535;325.0;1.2699999809265137;1.2699999809265137;AUTO;CRITICAL;true;false;false
206.5;-22.0059399;-47.8985731;2.7;831.23;9.827;17.29;90.0;0.06132427603006363;-0.5585305094718933;-0.03374549001455307;0.75;-1.04;-0.75;3;11;191;65535;328.0;1.3399999141693115;1.3399999141693115;AUTO;CRITICAL;true;false;false
207.0;-22.0059363;-47.8985797;2.62;831.19;9.827;17.29;90.0;0.002810368314385414;-0.5812779664993286;-0.05656815320253372;0.72;-1.14;-0.72;3;11;191;65535;326.0;1.25;1.25;AUTO;CRITICAL;true;false;false
207.5;-22.005933;-47.898585;2.6;831.25;9.988;15.47;90.0;0.03995680436491966;-0.5938426852226257;0.0013075999449938536;0.69;-1.16;-0.69;3;11;191;65535;325.0;1.3199999332427979;1.3199999332427979;AUTO;CRITICAL;true;false;false
208.0;-22.0059275;-47.8985904;2.66;831.37;9.988;15.47;90.0;0.009925860911607742;-0.5319733023643494;0.010930790565907955;0.97;-0.97;-0.97;3;11;191;65535;329.0;1.3600000143051147;1.3600000143051147;AUTO;CRITICAL;true;false;false
208.5;-22.0059206;-47.8985936;2.67;831.47;9.919;15.92;90.0;0.05199651047587395;-0.5288639068603516;-0.25336340069770813;1.27;-0.74;-1.27;3;10;200;65535;329.0;1.399999976158142;1.399999976158142;AUTO;CRITICAL;true;false;false
209.0;-22.0059145;-47.8986033;2.67;831.54;9.892;16.27;90.0;0.1182030737400055;-0.5328640937805176;-0.12096285820007324;0.65;-1.52;-0.65;3;11;191;65535;329.0;1.649999976158142;1.649999976158142;AUTO;CRITICAL;true;false;false
209.5;-22.0059162;-47.8986118;2.82;831.62;9.892;16.27;90.0;0.14726531505584717;-0.5193789601325989;0.2153184860944748;-0.03;-1.37;0.03;3;11;191;65535;330.0;1.3700000047683716;1.3700000047683716;AUTO;CRITICAL;true;false;false
210.0;-22.0059177;-47.898611;2.86;831.61;10.047;14.65;89.0;0.09614511579275131;-0.5259055495262146;-3.9245994412340224E-4;-0.09;-0.04;0.09;3;11;191;65535;329.0;0.10999999940395355;0.10999999940395355;AUTO;CRITICAL;true;false;false
210.5;-22.0059177;-47.898611;2.86;831.61;10.047;14.65;89.0;0.08013231307268143;-0.5303722620010376;-0.09972652792930603;-0.09;-0.04;0.09;3;11;191;65535;329.0;0.35999998450279236;0.35999998450279236;AUTO;CRITICAL;true;false;false
211.0;-22.0059191;-47.8986062;2.8;831.53;10.028;15.91;89.0;-0.06689430773258209;-0.524334728717804;-0.0978606641292572;-0.19;0.29;0.19;3;11;191;65535;330.0;0.29999998211860657;0.29999998211860657;AUTO;CRITICAL;true;false;false
211.5;-22.0059209;-47.8986052;2.79;831.43;9.979;15.63;89.0;0.0828850269317627;-0.5383191108703613;0.07436126470565796;-0.19;-0.16;0.19;3;11;191;65535;329.0;0.3199999928474426;0.3199999928474426;AUTO;CRITICAL;true;false;false
212.0;-22.0059205;-47.8986076;2.76;831.35;9.979;15.63;89.0;0.10242084413766861;-0.5735157132148743;0.05553004518151283;0.06;-0.36;-0.06;3;11;191;65535;326.0;0.14000000059604645;0.14000000059604645;AUTO;CRITICAL;true;false;false
212.5;-22.0059196;-47.8986057;2.81;831.3;9.985;14.31;89.0;0.006564256269484758;-0.5934785604476929;-0.07900697737932205;0.01;0.26;-0.01;3;11;191;65535;325.0;0.25999999046325684;0.25999999046325684;AUTO;CRITICAL;true;false;false
213.0;-22.0059184;-47.8986043;2.85;831.22;9.985;14.31;89.0;0.04804431274533272;-0.5564916133880615;-0.01580088399350643;0.13;0.11;-0.13;3;11;191;65535;327.0;0.22999998927116394;0.22999998927116394;AUTO;CRITICAL;true;false;false
213.5;-22.0059164;-47.8986039;2.78;831.09;9.912;15.18;89.0;0.08964723348617554;-0.5338918566703796;-0.03143693134188652;0.26;0.04;-0.26;3;11;191;65535;329.0;0.25999999046325684;0.25999999046325684;AUTO;CRITICAL;true;false;false
214.0;-22.0059164;-47.8986039;2.78;831.09;9.912;15.18;89.0;0.07614430785179138;-0.5293663740158081;-0.09325823187828064;0.26;0.04;-0.26;3;11;191;65535;329.0;0.07999999821186066;0.07999999821186066;AUTO;CRITICAL;true;false;false
214.5;-22.0059162;-47.8986039;2.75;830.91;10.073;14.5;89.0;0.04677215591073036;-0.5180211067199707;-0.04752705991268158;-0.03;0.02;0.03;3;11;191;65535;330.0;0.1899999976158142;0.1899999976158142;LOITER;CRITICAL;true;false;false
215.0;-22.0059176;-47.8986056;2.75;830.8;10.073;14.5;89.0;0.043382223695516586;-0.5408527255058289;0.03579835593700409;-0.17;-0.14;0.17;3;11;191;65535;329.0;0.1899999976158142;0.1899999976158142;LOITER;CRITICAL;true;false;false
215.5;-22.0059176;-47.8986056;2.75;830.8;10.046;14.17;88.0;0.06013842672109604;-0.564450740814209;0.004405820742249489;-0.17;-0.14;0.17;3;11;191;65535;326.0;0.14000000059604645;0.14000000059604645;LOITER;CRITICAL;true;false;false
216.0;-22.0059175;-47.8986058;2.77;830.68;10.046;14.17;88.0;0.011891152709722519;-0.5867325067520142;-0.04003315791487694;0.08;0.17;-0.08;3;11;191;65535;325.0;0.25;0.25;LOITER;CRITICAL;true;false;false
216.5;-22.0059157;-47.8986038;2.72;830.51;10.108;14.92;88.0;0.0722317174077034;-0.5285453796386719;-0.09414168447256088;0.25;0.39;-0.25;3;11;191;65535;329.0;0.38999998569488525;0.38999998569488525;LOITER;CRITICAL;true;false;false
217.0;-22.0059146;-47.898604;2.64;830.37;10.108;14.92;88.0;0.09265771508216858;-0.49798470735549927;-0.021578248590230942;0.16;-0.02;-0.16;3;11;191;65535;331.0;0.10999999940395355;0.10999999940395355;LOITER;CRITICAL;true;false;false
217.5;-22.0059146;-47.898604;2.64;830.37;10.083;15.29;88.0;0.09189090132713318;-0.4910303056240082;0.033779580146074295;0.16;-0.02;-0.16;3;11;191;65535;331.0;0.10999999940395355;0.10999999940395355;LOITER;CRITICAL;true;false;false
218.0;-22.0059153;-47.8986043;2.66;830.34;10.083;15.29;88.0;0.052331551909446716;-0.509096086025238;-0.00983219314366579;-0.09;0.04;0.09;3;11;191;65535;330.0;0.17999999225139618;0.17999999225139618;LOITER;CRITICAL;true;false;false
218.5;-22.0059163;-47.8986025;2.74;830.32;9.99;13.79;88.0;0.022509831935167313;-0.5432513952255249;-0.03643123805522919;-0.07;0.17;0.07;3;11;191;65535;328.0;0.17999999225139618;0.17999999225139618;LOITER;CRITICAL;true;false;false
219.0;-22.0059162;-47.8986024;2.75;830.18;9.99;13.79;88.0;0.09372735768556595;-0.5521180033683777;-0.012425483204424381;0.01;-0.06;-0.01;3;11;191;65535;328.0;0.03999999910593033;0.03999999910593033;LOITER;CRITICAL;true;false;false
219.5;-22.0059156;-47.8986023;2.66;830.07;9.857;15.97;88.0;0.12419118732213974;-0.5223156213760376;-0.017107482999563217;-0.01;0.0;0.01;3;11;191;65535;330.0;0.009999999776482582;0.009999999776482582;LOITER;CRITICAL;true;false;false
220.0;-22.0059165;-47.8986012;2.61;830.07;9.87;16.45;87.0;0.07853632420301437;-0.4846830666065216;-0.033619314432144165;-0.24;0.09;0.24;3;11;191;65535;332.0;0.25;0.25;LOITER;CRITICAL;true;false;false
220.5;-22.0059175;-47.8986014;2.7;830.1;9.87;16.45;87.0;0.043454818427562714;-0.4609862267971039;-0.03090023249387741;-0.24;0.0;0.24;3;11;191;65535;333.0;0.23999999463558197;0.23999999463558197;LOITER;CRITICAL;true;false;false
221.0;-22.0059175;-47.8986014;2.7;830.1;9.899;14.97;87.0;0.05944685637950897;-0.5155990719795227;0.02906317263841629;-0.24;0.0;0.24;3;11;191;65535;330.0;0.17999999225139618;0.17999999225139618;LOITER;CRITICAL;true;false;false
221.5;-22.0059184;-47.8986021;2.64;830.1;9.899;14.97;87.0;0.0427546501159668;-0.5368072390556335;-0.004961468745023012;-0.16;0.0;0.16;3;11;191;65535;329.0;0.1599999964237213;0.1599999964237213;LOITER;CRITICAL;true;false;false
222.0;-22.0059183;-47.8986014;2.58;830.14;9.821;16.11;87.0;0.06517315655946732;-0.5049508213996887;-0.036923401057720184;-0.07;0.14;0.07;3;11;191;65535;331.0;0.14999999105930328;0.14999999105930328;LOITER;CRITICAL;true;false;false
222.5;-22.0059184;-47.898601;2.55;830.21;10.012;14.95;87.0;0.03727995231747627;-0.49884888529777527;-0.019365761429071426;-0.09;0.02;0.09;3;11;191;65535;331.0;0.09999999403953552;0.09999999403953552;LOITER;CRITICAL;true;false;false
223.0;-22.0059184;-47.8986016;2.66;830.32;10.012;14.95;87.0;0.063984215259552;-0.5160757899284363;0.004667368251830339;0.02;-0.12;-0.02;3;11;191;65535;330.0;0.12999999523162842;0.12999999523162842;LOITER;CRITICAL;true;false;false
223.5;-22.0059181;-47.8986015;2.66;830.36;9.918;15.28;87.0;0.03468213602900505;-0.5297508239746094;-0.031185146421194077;0.02;0.04;-0.02;3;11;191;65535;329.0;0.05999999865889549;0.05999999865889549;LOITER;CRITICAL;true;false;false
224.0;-22.0059178;-47.898602;2.67;830.42;9.92;14.91;87.0;0.036925025284290314;-0.532437801361084;-0.05778809264302254;-0.01;-0.04;0.01;3;11;191;65535;329.0;0.09999999403953552;0.09999999403953552;LOITER;CRITICAL;true;false;false
224.5;-22.0059178;-47.8986032;2.7;830.53;9.92;14.91;87.0;0.05652158707380295;-0.5604852437973022;0.016894260421395302;-0.02;-0.22;0.02;3;11;191;65535;327.0;0.22999998927116394;0.22999998927116394;LOITER;CRITICAL;true;false;false
225.0;-22.0059178;-47.8986032;2.7;830.53;9.884;14.86;86.0;0.05613725259900093;-0.5444573760032654;0.005775461904704571;-0.02;-0.22;0.02;3;11;191;65535;329.0;0.09999999403953552;0.09999999403953552;LOITER;CRITICAL;true;false;false
225.5;-22.0059176;-47.8986031;2.71;830.64;9.884;14.86;86.0;0.03875249624252319;-0.5334130525588989;-0.02994559332728386;-0.01;-0.03;0.01;3;11;191;65535;329.0;0.04999999701976776;0.04999999701976776;LOITER;CRITICAL;true;false;false
226.0;-22.0059177;-47.8986029;2.68;830.64;9.942;15.82;86.0;0.0327422134578228;-0.5234310030937195;-0.010511189699172974;-0.04;-0.08;0.04;3;11;191;65535;330.0;0.09999999403953552;0.09999999403953552;LOITER;CRITICAL;true;false;false
226.5;-22.0059178;-47.8986034;2.69;830.58;9.942;15.82;86.0;0.02540208399295807;-0.4931607246398926;-0.01025864016264677;-0.02;-0.09;0.02;3;11;191;65535;331.0;0.08999999612569809;0.08999999612569809;LOITER;CRITICAL;true;false;false
227.0;-22.0059175;-47.8986041;2.72;830.52;9.856;14.6;86.0;0.04230673611164093;-0.48815077543258667;-0.020477211102843285;0.01;-0.08;-0.01;3;11;191;65535;331.0;0.07999999821186066;0.07999999821186066;LOITER;CRITICAL;true;false;false
227.5;-22.0059173;-47.8986048;2.74;830.51;10.096;14.54;86.0;0.04638638347387314;-0.5324108600616455;0.012032415717840195;0.04;-0.11;-0.04;3;11;191;65535;329.0;0.12999999523162842;0.12999999523162842;LOITER;CRITICAL;true;false;false
228.0;-22.0059171;-47.8986051;2.75;830.49;10.096;14.54;86.0;0.02934177964925766;-0.5564422607421875;-0.008955653756856918;0.02;-0.07;-0.02;3;11;191;65535;328.0;0.07999999821186066;0.07999999821186066;LOITER;CRITICAL;true;false;false
228.5;-22.0059165;-47.8986049;2.8;830.51;9.919;14.49;86.0;0.030627859756350517;-0.5486127734184265;0.04971187934279442;0.11;0.04;-0.11;3;11;191;65535;328.0;0.11999999731779099;0.11999999731779099;LOITER;CRITICAL;true;false;false
229.0;-22.0059152;-47.8986036;2.75;830.44;9.956;16.43;86.0;0.09617506712675095;-0.414969265460968;-0.045299794524908066;0.12;0.14;-0.12;3;11;191;65535;336.0;0.1899999976158142;0.1899999976158142;LOITER;CRITICAL;true;false;false
229.5;-22.0059155;-47.8986032;2.71;830.37;9.956;16.43;86.0;0.041631121188402176;-0.38231733441352844;-0.06828483194112778;0.03;0.09;-0.03;3;11;191;65535;336.0;0.04999999701976776;0.04999999701976776;LOITER;CRITICAL;true;false;false
230.0;-22.0059163;-47.8986034;2.76;830.37;9.913;14.61;85.0;0.05735392868518829;-0.5100936889648438;0.03993910923600197;-0.08;-0.06;0.08;3;11;191;65535;329.0;0.09999999403953552;0.09999999403953552;LOITER;CRITICAL;true;false;false
230.5;-22.0059163;-47.8986034;2.76;830.37;9.829;15.7;85.0;0.014628896489739418;-0.5635145306587219;-0.032582271844148636;-0.08;-0.06;0.08;3;11;191;65535;327.0;0.11999999731779099;0.11999999731779099;LOITER;CRITICAL;true;false;false
231.0;-22.0059163;-47.8986027;2.72;830.36;9.829;15.7;85.0;0.08602854609489441;-0.5469046831130981;-0.03950396552681923;-0.01;0.11;0.01;3;11;191;65535;328.0;0.17000000178813934;0.17000000178813934;LOITER;CRITICAL;true;false;false
231.5;-22.0059159;-47.8986024;2.65;830.32;9.759;16.36;85.0;0.06711188703775406;-0.5398322939872742;-0.08100017160177231;0.09;0.14;-0.09;3;11;191;65535;329.0;0.10999999940395355;0.10999999940395355;LOITER;CRITICAL;true;false;false
232.0;-22.0059172;-47.8986027;2.62;830.28;9.759;16.36;85.0;0.018354590982198715;-0.5575562715530396;0.01619148440659046;-0.16;0.02;0.16;3;11;191;65535;328.0;0.2199999988079071;0.2199999988079071;LOITER;CRITICAL;true;false;false
232.5;-22.0059188;-47.898604;2.64;830.3;9.857;15.26;85.0;0.03284427151083946;-0.5540562868118286;0.033159732818603516;-0.14;-0.06;0.14;3;11;191;65535;328.0;0.11999999731779099;0.11999999731779099;LOITER;CRITICAL;true;false;false
233.0;-22.005919;-47.8986042;2.6;830.28;9.815;15.86;85.0;0.03603733703494072;-0.5388691425323486;0.0054755741730332375;0.02;0.07;-0.02;3;11;191;65535;329.0;0.12999999523162842;0.12999999523162842;LOITER;CRITICAL;true;false;false
233.5;-22.0059185;-47.8986035;2.61;830.26;9.815;15.86;85.0;0.024550318717956543;-0.502458930015564;-0.060801733285188675;0.04;0.19;-0.04;3;11;191;65535;331.0;0.14000000059604645;0.14000000059604645;LOITER;CRITICAL;true;false;false
234.0;-22.0059184;-47.8986036;2.64;830.35;9.843;15.43;85.0;0.03569609671831131;-0.49985867738723755;0.0010363610927015543;0.09;0.06;-0.09;3;11;191;65535;331.0;0.05999999865889549;0.05999999865889549;LOITER;CRITICAL;true;false;false
234.5;-22.0059184;-47.8986042;2.65;830.43;9.808;14.8;85.0;0.04405845329165459;-0.4914286732673645;-0.005287335719913244;0.0;-0.03;0.0;3;11;191;65535;331.0;0.009999999776482582;0.009999999776482582;LOITER;CRITICAL;true;false;false
235.0;-22.0059183;-47.8986043;2.7;830.57;9.808;14.8;85.0;0.009870283305644989;-0.5045439004898071;0.01653713919222355;0.0;0.04;0.0;3;11;191;65535;330.0;0.07999999821186066;0.07999999821186066;LOITER;CRITICAL;true;false;false
235.5;-22.0059174;-47.8986041;2.72;830.65;9.801;15.5;84.0;0.04513903707265854;-0.4674401879310608;-0.034889575093984604;0.13;0.07;-0.13;3;11;191;65535;333.0;0.14999999105930328;0.14999999105930328;LOITER;CRITICAL;true;false;false
236.0;-22.0059165;-47.8986039;2.72;830.69;9.572;16.08;84.0;0.07528111338615417;-0.42531242966651917;-0.003037970280274749;0.14;0.04;-0.14;3;11;191;65535;336.0;0.05999999865889549;0.05999999865889549;LOITER;CRITICAL;true;false;false
236.5;-22.0059172;-47.8986035;2.71;830.76;9.572;16.08;84.0;-0.0021263991948217154;-0.4499831795692444;-0.027171339839696884;-0.13;0.01;0.13;3;11;191;65535;334.0;0.12999999523162842;0.12999999523162842;LOITER;CRITICAL;true;false;false
237.0;-22.0059176;-47.8986044;2.73;830.83;9.699;15.33;84.0;-0.02476772665977478;-0.5181535482406616;0.018119601532816887;-0.09;-0.19;0.09;3;11;191;65535;330.0;0.2199999988079071;0.2199999988079071;LOITER;CRITICAL;true;false;false
237.5;-22.0059176;-47.8986044;2.73;830.83;9.699;15.33;84.0;0.0720391497015953;-0.5775380730628967;0.05612076073884964;-0.09;-0.19;0.09;3;11;191;65535;326.0;0.1899999976158142;0.1899999976158142;LOITER;CRITICAL;true;false;false
238.0;-22.0059167;-47.8986053;2.72;830.93;9.748;15.6;84.0;0.06936551630496979;-0.5373014807701111;-0.00892784632742405;0.16;-0.12;-0.16;3;11;191;65535;329.0;0.09999999403953552;0.09999999403953552;LOITER;CRITICAL;true;false;false
238.5;-22.0059158;-47.8986047;2.76;830.99;9.777;15.26;84.0;0.008534641936421394;-0.5186534523963928;0.023711133748292923;0.04;0.04;-0.04;3;11;191;65535;330.0;0.029999999329447746;0.029999999329447746;LOITER;CRITICAL;true;false;false
239.0;-22.0059157;-47.8986044;2.75;830.98;9.777;15.26;84.0;0.020150739699602127;-0.5207359790802002;0.010143921710550785;0.0;-0.02;0.0;3;11;191;65535;330.0;0.11999999731779099;0.11999999731779099;LOITER;CRITICAL;true;false;false
239.5;-22.0059145;-47.8986047;2.74;831.04;9.62;15.82;84.0;0.11353157460689545;-0.49288755655288696;0.017168162390589714;0.22;-0.02;-0.22;3;11;191;65535;331.0;0.17999999225139618;0.17999999225139618;LOITER;CRITICAL;true;false;false
240.0;-22.0059143;-47.8986047;2.71;831.01;9.62;15.82;84.0;0.02614520862698555;-0.520774781703949;0.05345993489027023;-0.04;-0.02;0.04;3;11;191;65535;330.0;0.07999999821186066;0.07999999821186066;LOITER;CRITICAL;true;false;false
240.5;-22.0059144;-47.8986033;2.68;830.97;9.836;16.27;83.0;0.05875129625201225;-0.5114846229553223;-0.0049662538804113865;-0.02;0.09;0.02;3;11;191;65535;330.0;0.09999999403953552;0.09999999403953552;LOITER;CRITICAL;true;false;false
241.0;-22.0059148;-47.8986026;2.64;830.96;9.766;16.03;83.0;0.09164773672819138;-0.5124639272689819;0.0023752828128635883;-0.07;0.04;0.07;3;11;191;65535;330.0;0.03999999910593033;0.03999999910593033;LOITER;CRITICAL;true;false;false
241.5;-22.0059156;-47.8986017;2.62;830.98;9.766;16.03;83.0;-0.0011953898938372731;-0.5134275555610657;0.025465840473771095;-0.07;0.09;0.07;3;11;191;65535;330.0;0.11999999731779099;0.11999999731779099;LOITER;CRITICAL;true;false;false
